recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,primarily_steam_deck
186313880,"{'steamid': '76561198309390666', 'num_games_owned': 62, 'num_reviews': 7, 'playtime_forever': 9526, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1264, 'last_played': 1753816022}",portuguese,"Stardew Valley is an easy going RPG game that's very relaxing and fun. I'm not very into farming-like games but it made me curious, specially because of the cute pixelated style and funny hidden gems it has to offer.
After playing it for 20h+ (even thought im literally just in the first year) I think stardew valley is a very cool game that I will definately keep playing. Here's a resumed list of the main things I would like to enhance from it (incase you're curious and wanna try it out:)
-Cute farming and mining experiences
-Nice exploration content 
-NPC Character development, including funny and dramatic scenes
-Ur able to PLATONICALLY marry the sewers man
-goofy mouse that sells hats
-Wizard with a hard divorce
-Many unlockable areas with secret and valueable trinkets
-Tools do not break!! (yiippeeers)
-Game makes u have a slightly ok bedtime (2 am)
-Cute in-game npc interactable events and fairs
-LOTS of secrets and easter eggs
-very adorable little joyful apple creatures 
-JUNIMO PLUSHIE
-Neverending content
-A nice amount of diverse furniture

Overall, its a pretty easy going game that keeps u attached for a long time, and that u can always come back to anytime. :)",1737744228,1737744228,True,1,0,0.523809552192687988,0,True,False,False,False
67649124,"{'steamid': '76561198448209022', 'num_games_owned': 0, 'num_reviews': 17, 'playtime_forever': 38983, 'playtime_last_two_weeks': 0, 'playtime_at_review': 34201, 'last_played': 1753294982}",portuguese,mid,1587330483,1737548863,True,1,0,0.503105580806732178,0,True,False,False,False
186119697,"{'steamid': '76561198865269117', 'num_games_owned': 23, 'num_reviews': 5, 'playtime_forever': 49958, 'playtime_last_two_weeks': 0, 'playtime_at_review': 49649, 'last_played': 1757401136}",portuguese,to MILIONARIO mermaooooo,1737504361,1737504361,True,0,1,0.5,0,True,False,False,False
186118723,"{'steamid': '76561199280171860', 'num_games_owned': 6, 'num_reviews': 6, 'playtime_forever': 488, 'playtime_last_two_weeks': 0, 'playtime_at_review': 282, 'last_played': 1747698152}",portuguese,Esse jogo é muito bom. Muito viciante também! A forma em que interagimos com os personagens também é boa!,1737503018,1737503018,True,0,0,0.5,0,True,False,False,False
186093144,"{'steamid': '76561199436276935', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 1781, 'playtime_last_two_weeks': 0, 'playtime_at_review': 991, 'last_played': 1752462979}",portuguese,"Ótimo jogo, passa horas jogando fácil!!",1737475207,1737475207,True,0,0,0.5,0,True,False,False,False
185666223,"{'steamid': '76561199436822447', 'num_games_owned': 2, 'num_reviews': 1, 'playtime_forever': 3110, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1896, 'last_played': 1748579963}",portuguese,esse jogo mudou minha vida EU TE AMO SHANE,1736970436,1736970436,True,1,0,0.523809552192687988,0,True,False,False,False
185603103,"{'steamid': '76561199147930117', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 11663, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5086, 'last_played': 1738848728}",portuguese,Simplesmente perfeito!,1736887644,1736887644,True,1,0,0.523809552192687988,0,True,False,False,False
185592639,"{'steamid': '76561199116393627', 'num_games_owned': 61, 'num_reviews': 4, 'playtime_forever': 8764, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5128, 'last_played': 1758992412}",portuguese,Jogo perfeito para relaxar,1736876752,1736876752,True,2,0,0.545454561710357666,0,True,False,False,False
185294981,"{'steamid': '76561199350013384', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 11417, 'playtime_last_two_weeks': 0, 'playtime_at_review': 7879, 'last_played': 1760347354}",portuguese,"Super cozy and relaxing game. No vast tutorial, but the mechanics are easy to understand. Would buy over and over again if needed.
New fav game, for sure.",1736546519,1736546519,True,0,0,0.5,0,True,False,False,False
141051803,"{'steamid': '76561199434241160', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 6788, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3051, 'last_played': 1760559230}",portuguese,"
",1688219250,1736528977,True,0,0,0.5,0,True,False,False,False
185271009,"{'steamid': '76561198177249985', 'num_games_owned': 292, 'num_reviews': 61, 'playtime_forever': 468, 'playtime_last_two_weeks': 0, 'playtime_at_review': 436, 'last_played': 1760887887}",portuguese,Jogo feito com carinho.,1736526992,1736526992,True,0,0,0.5,0,True,False,False,False
185190228,"{'steamid': '76561199102718789', 'num_games_owned': 20, 'num_reviews': 1, 'playtime_forever': 3520, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3417, 'last_played': 1756240686}",portuguese,bom jogo,1736437990,1736437990,True,0,0,0.5,0,True,False,False,False
185184911,"{'steamid': '76561199536050134', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 7579, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2503, 'last_played': 1759082330}",portuguese,é bom até eu gostei muito do jogo e tenho a certeza que vou ter mais horas de jogo por a frente,1736432759,1736432759,True,0,0,0.5,0,True,False,False,False
132446520,"{'steamid': '76561199476495706', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 5403, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4792, 'last_played': 1738848142}",portuguese,"muito bom, otimo jogo para relaxar,jogar multplayer e melhor ainda",1675901361,1736428731,True,1,0,0.523809552192687988,0,True,False,False,False
185155672,"{'steamid': '76561198328296243', 'num_games_owned': 35, 'num_reviews': 3, 'playtime_forever': 5551, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4266, 'last_played': 1757184562}",portuguese,muito top vale muito,1736392479,1736392479,True,0,0,0.5,0,True,False,False,False
